,language_id,id,cladesOrder,clade_id,iso_code,first_node_depth,proximate_node_depth,proximate_node_posterior_probability,ascii_name,utf8_name,description,earliestTimeDepthBound,latestTimeDepthBound,progress,author,foss_stat,glottocode,level0,level1,level2,level3,low_stat,representative,reviewer,rfcWebPath1,rfcWebPath2,soundcompcode,variety,sortRankInClade,sndCompLevel0,sndCompLevel1,sndCompLevel2,sndCompLevel3,entryTimeframe,originalAsciiName,historical,notInExport,distribution,logNormalMean,logNormalOffset,logNormalStDev,normalMean,normalStDev,uniformLower,uniformUpper,latitude,longitude,exampleLanguage,fragmentary,nativeScriptIsRtl,loc_justification
406,301,51999,3,1,ofs,4889,1200,0.89,OldFrisian,Old Frisian,Old East Frisian (the variety of the Hunsingo and Emsingo manuscripts on which IE-CoR lexeme determinations are based),NA,NA,5,Matthew Boutilier,FALSE,oldf1241,8,2,2,NA,FALSE,FALSE,NA,,NA,NA,,20,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,625,35,NA,NA,53.34,6.5,FALSE,FALSE,FALSE,"Set on the approximate location of the origin of the Hunsingo manuscripts, according to the map by Bremmer (2009:16), also as a roughly central location within the range of all Old Frisian manuscripts."
408,301,52001,1,2,ofs,4889,1200,0.72,OldFrisian,Old Frisian,Old East Frisian (the variety of the Hunsingo and Emsingo manuscripts on which IE-CoR lexeme determinations are based),NA,NA,5,Matthew Boutilier,FALSE,oldf1241,8,2,2,NA,FALSE,FALSE,NA,,NA,NA,,20,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,625,35,NA,NA,53.34,6.5,FALSE,FALSE,FALSE,"Set on the approximate location of the origin of the Hunsingo manuscripts, according to the map by Bremmer (2009:16), also as a roughly central location within the range of all Old Frisian manuscripts."
407,301,52000,2,37,ofs,4889,1200,0.72,OldFrisian,Old Frisian,Old East Frisian (the variety of the Hunsingo and Emsingo manuscripts on which IE-CoR lexeme determinations are based),NA,NA,5,Matthew Boutilier,FALSE,oldf1241,8,2,2,NA,FALSE,FALSE,NA,,NA,NA,,20,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,625,35,NA,NA,53.34,6.5,FALSE,FALSE,FALSE,"Set on the approximate location of the origin of the Hunsingo manuscripts, according to the map by Bremmer (2009:16), also as a roughly central location within the range of all Old Frisian manuscripts."
389,295,52017,3,1,goh,4889,1400,0.96,OldHighGerman,Old High German,,NA,NA,5,Matthew Boutilier,FALSE,oldh1241,8,2,2,NA,FALSE,TRUE,NA,,NA,NA,"East Franconian, the dialect of the Old High German Tatian text.",50,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1170,5,NA,NA,50.554,9.672,FALSE,FALSE,FALSE,"Set on the monastery of Fulda, where the major reference text in Old High German, the translation of Tatian, is widely assumed to have been produced."
391,295,52019,1,2,goh,4889,1400,0.96,OldHighGerman,Old High German,,NA,NA,5,Matthew Boutilier,FALSE,oldh1241,8,2,2,NA,FALSE,TRUE,NA,,NA,NA,"East Franconian, the dialect of the Old High German Tatian text.",50,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1170,5,NA,NA,50.554,9.672,FALSE,FALSE,FALSE,"Set on the monastery of Fulda, where the major reference text in Old High German, the translation of Tatian, is widely assumed to have been produced."
390,295,52018,2,37,goh,4889,1400,0.96,OldHighGerman,Old High German,,NA,NA,5,Matthew Boutilier,FALSE,oldh1241,8,2,2,NA,FALSE,TRUE,NA,,NA,NA,"East Franconian, the dialect of the Old High German Tatian text.",50,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1170,5,NA,NA,50.554,9.672,FALSE,FALSE,FALSE,"Set on the monastery of Fulda, where the major reference text in Old High German, the translation of Tatian, is widely assumed to have been produced."
168,126,51986,3,1,goh,4889,1400,0.96,OldHighGerman_Legacy,Old_High_German_Legacy,9th century East Franconian,NA,NA,5,Tonya Dewey,FALSE,oldh1241,8,2,2,0,FALSE,FALSE,NA,,NA,NA,,16,1,1,0,0,NA,Old_High_German,TRUE,TRUE,N,NA,NA,NA,1050,50,NA,NA,50,10,FALSE,FALSE,FALSE,
170,126,51988,1,2,goh,4889,1400,0.96,OldHighGerman_Legacy,Old_High_German_Legacy,9th century East Franconian,NA,NA,5,Tonya Dewey,FALSE,oldh1241,8,2,2,0,FALSE,FALSE,NA,,NA,NA,,16,1,1,0,0,NA,Old_High_German,TRUE,TRUE,N,NA,NA,NA,1050,50,NA,NA,50,10,FALSE,FALSE,FALSE,
169,126,51987,2,37,goh,4889,1400,0.96,OldHighGerman_Legacy,Old_High_German_Legacy,9th century East Franconian,NA,NA,5,Tonya Dewey,FALSE,oldh1241,8,2,2,0,FALSE,FALSE,NA,,NA,NA,,16,1,1,0,0,NA,Old_High_German,TRUE,TRUE,N,NA,NA,NA,1050,50,NA,NA,50,10,FALSE,FALSE,FALSE,
409,302,51956,3,1,non,4889,1000,0.99,OldIcelandic,Old Icelandic,,NA,NA,5,Matthew Boutilier,FALSE,oldn1244,8,2,1,0,FALSE,FALSE,NA,,NA,NA,,15,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,800,15,NA,NA,64.26,-21.12,FALSE,FALSE,FALSE,"Set at Þingvellir. the venue of the Alþingi, Iceland's historical parliament."
411,302,51958,1,3,non,4889,1000,0.99,OldIcelandic,Old Icelandic,,NA,NA,5,Matthew Boutilier,FALSE,oldn1244,8,2,1,0,FALSE,FALSE,NA,,NA,NA,,15,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,800,15,NA,NA,64.26,-21.12,FALSE,FALSE,FALSE,"Set at Þingvellir. the venue of the Alþingi, Iceland's historical parliament."
410,302,51957,2,37,non,4889,1000,0.99,OldIcelandic,Old Icelandic,,NA,NA,5,Matthew Boutilier,FALSE,oldn1244,8,2,1,0,FALSE,FALSE,NA,,NA,NA,,15,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,800,15,NA,NA,64.26,-21.12,FALSE,FALSE,FALSE,"Set at Þingvellir. the venue of the Alþingi, Iceland's historical parliament."
171,127,52133,3,15,sga,4889,1600,1,OldIrish,Old Irish,Primarily based on Old Irish glosses,NA,NA,5,Cormac Anderson,FALSE,oldi1245,10,3,0,0,FALSE,TRUE,NA,http://dil.ie/,NA,NA,,10,4,1,0,0,NA,Old_Irish,TRUE,FALSE,N,NA,NA,NA,1250,50,NA,NA,54.35,-6.66,FALSE,FALSE,FALSE,"Set at Armagh, primary site of Irish Christianity and centre for Old Irish"
172,127,52134,2,16,sga,4889,1550,1,OldIrish,Old Irish,Primarily based on Old Irish glosses,NA,NA,5,Cormac Anderson,FALSE,oldi1245,10,3,0,0,FALSE,TRUE,NA,http://dil.ie/,NA,NA,,10,4,1,0,0,NA,Old_Irish,TRUE,FALSE,N,NA,NA,NA,1250,50,NA,NA,54.35,-6.66,FALSE,FALSE,FALSE,"Set at Armagh, primary site of Irish Christianity and centre for Old Irish"
143,109,51953,3,1,non,4889,500,1,OldNorse,Old Norse,,NA,NA,5,Tonya Dewey,TRUE,oldn1244,8,2,1,0,FALSE,TRUE,NA,http://web.ff.cuni.cz/cgi-bin/uaa_slovnik/gmc_search_v3?cmd=formquery2&query=,NA,NA,,10,1,2,0,0,NA,Old_Norse,TRUE,TRUE,N,NA,NA,NA,775,75,NA,NA,65.33,-19.53,FALSE,FALSE,FALSE,
145,109,51955,1,3,non,4889,500,1,OldNorse,Old Norse,,NA,NA,5,Tonya Dewey,TRUE,oldn1244,8,2,1,0,FALSE,TRUE,NA,http://web.ff.cuni.cz/cgi-bin/uaa_slovnik/gmc_search_v3?cmd=formquery2&query=,NA,NA,,10,1,2,0,0,NA,Old_Norse,TRUE,TRUE,N,NA,NA,NA,775,75,NA,NA,65.33,-19.53,FALSE,FALSE,FALSE,
144,109,51954,2,37,non,4889,500,1,OldNorse,Old Norse,,NA,NA,5,Tonya Dewey,TRUE,oldn1244,8,2,1,0,FALSE,TRUE,NA,http://web.ff.cuni.cz/cgi-bin/uaa_slovnik/gmc_search_v3?cmd=formquery2&query=,NA,NA,,10,1,2,0,0,NA,Old_Norse,TRUE,TRUE,N,NA,NA,NA,775,75,NA,NA,65.33,-19.53,FALSE,FALSE,FALSE,
306,245,51934,3,11,orv,3663,1250,0.95,OldNovgorod,Old Novgorod,"Historical Slavic variety from northern Russia, markedly divergent from Old Russian proper, showing some features that are entirely absent in all other historical and modern Slavic varieties",NA,NA,5,Lechosław Jocz,FALSE,oldr1238,7,2,3,0,FALSE,FALSE,NA,,NA,NA,,48,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,795,107,NA,NA,58.55,31.27,FALSE,FALSE,FALSE,Set on Velikij Novgorod
307,245,51935,2,12,orv,3663,1250,0.95,OldNovgorod,Old Novgorod,"Historical Slavic variety from northern Russia, markedly divergent from Old Russian proper, showing some features that are entirely absent in all other historical and modern Slavic varieties",NA,NA,5,Lechosław Jocz,FALSE,oldr1238,7,2,3,0,FALSE,FALSE,NA,,NA,NA,,48,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,795,107,NA,NA,58.55,31.27,FALSE,FALSE,FALSE,Set on Velikij Novgorod
308,245,51936,1,47,orv,3663,1250,0.95,OldNovgorod,Old Novgorod,"Historical Slavic variety from northern Russia, markedly divergent from Old Russian proper, showing some features that are entirely absent in all other historical and modern Slavic varieties",NA,NA,5,Lechosław Jocz,FALSE,oldr1238,7,2,3,0,FALSE,FALSE,NA,,NA,NA,,48,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,795,107,NA,NA,58.55,31.27,FALSE,FALSE,FALSE,Set on Velikij Novgorod
366,283,52152,3,5,pro,5564,900,1,OldOccitan,Old Occitan,"Provençal Occitan, with lexeme determinations based on majority usage in Provençal texts. Phonemic and phonetic transcriptions correspond to standard present-day pronunciations of Occitan in southern France and evidence from medieval Provençal, where known.",NA,NA,5,Lisa Bevevino,FALSE,oldp1253,9,1,1,0,FALSE,FALSE,NA,,NA,NA,Provençal Occitan,68,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,700,50,NA,NA,43.949,4.806,FALSE,FALSE,FALSE,"Set in Avignon, popularly considered a prestige location of the perceived standard variety of Provençal, and where many medieval manuscripts originated."
368,283,52154,1,34,pro,5564,900,1,OldOccitan,Old Occitan,"Provençal Occitan, with lexeme determinations based on majority usage in Provençal texts. Phonemic and phonetic transcriptions correspond to standard present-day pronunciations of Occitan in southern France and evidence from medieval Provençal, where known.",NA,NA,5,Lisa Bevevino,FALSE,oldp1253,9,1,1,0,FALSE,FALSE,NA,,NA,NA,Provençal Occitan,68,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,700,50,NA,NA,43.949,4.806,FALSE,FALSE,FALSE,"Set in Avignon, popularly considered a prestige location of the perceived standard variety of Provençal, and where many medieval manuscripts originated."
367,283,52153,2,51,pro,5564,900,1,OldOccitan,Old Occitan,"Provençal Occitan, with lexeme determinations based on majority usage in Provençal texts. Phonemic and phonetic transcriptions correspond to standard present-day pronunciations of Occitan in southern France and evidence from medieval Provençal, where known.",NA,NA,5,Lisa Bevevino,FALSE,oldp1253,9,1,1,0,FALSE,FALSE,NA,,NA,NA,Provençal Occitan,68,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,700,50,NA,NA,43.949,4.806,FALSE,FALSE,FALSE,"Set in Avignon, popularly considered a prestige location of the perceived standard variety of Provençal, and where many medieval manuscripts originated."
179,131,51842,2,23,peo,5520,2850,0.99,OldPersian,Old Persian,,NA,NA,5,Thomas Jügel,FALSE,oldp1254,6,3,0,0,FALSE,FALSE,NA,,NA,NA,,80,7,0,0,0,NA,Old_Persian,TRUE,FALSE,N,NA,NA,NA,2450,75,NA,NA,31.47,49.71,FALSE,FALSE,FALSE,"Site of Anshan in Elam, the original home city of the Achaemenids."
178,131,51841,3,33,peo,6981,2850,0.99,OldPersian,Old Persian,,NA,NA,5,Thomas Jügel,FALSE,oldp1254,6,3,0,0,FALSE,FALSE,NA,,NA,NA,,80,7,0,0,0,NA,Old_Persian,TRUE,FALSE,N,NA,NA,NA,2450,75,NA,NA,31.47,49.71,FALSE,FALSE,FALSE,"Site of Anshan in Elam, the original home city of the Achaemenids."
295,238,51907,3,11,pol,3663,700,1,OldPolish,Old Polish,Old Polish as documented in the dictionary Słownik Staropolski (1953-2002),NA,NA,5,Lechosław Jocz,FALSE,poli1260,7,2,2,0,FALSE,FALSE,NA,,NA,NA,,70,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,600,50,NA,NA,52.54,17.61,FALSE,FALSE,FALSE,"Set on Gniezno, as the oldest capital of Poland"
296,238,51908,2,12,pol,3663,700,1,OldPolish,Old Polish,Old Polish as documented in the dictionary Słownik Staropolski (1953-2002),NA,NA,5,Lechosław Jocz,FALSE,poli1260,7,2,2,0,FALSE,FALSE,NA,,NA,NA,,70,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,600,50,NA,NA,52.54,17.61,FALSE,FALSE,FALSE,"Set on Gniezno, as the oldest capital of Poland"
297,238,51909,1,46,pol,3663,700,1,OldPolish,Old Polish,Old Polish as documented in the dictionary Słownik Staropolski (1953-2002),NA,NA,5,Lechosław Jocz,FALSE,poli1260,7,2,2,0,FALSE,FALSE,NA,,NA,NA,,70,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,600,50,NA,NA,52.54,17.61,FALSE,FALSE,FALSE,"Set on Gniezno, as the oldest capital of Poland"
140,108,51868,3,11,prg,3663,2500,1,OldPrussian,Old Prussian,,NA,NA,5,Tijmen Pronk,FALSE,prus1238,7,1,2,0,FALSE,FALSE,NA,,NA,NA,"Data were taken from the following Old Prussian sources: The three cathechisms, the Elbing vocabulary and Grunau's vocabulary. These sources represent several slightly different dialects of the Old Prussian language.",0,3,8,0,0,NA,Old_Prussian,TRUE,FALSE,N,NA,NA,NA,500,50,NA,NA,54.92,20.48,FALSE,FALSE,FALSE,"The coordinates are those of Moxovoe, Kaliningrad Oblast', Russia. It is an archeological site located on the Sambia peninsula, which was one of the last areas where Old Prussian was spoken."
141,108,51869,2,29,prg,3663,2500,1,OldPrussian,Old Prussian,,NA,NA,5,Tijmen Pronk,FALSE,prus1238,7,1,2,0,FALSE,FALSE,NA,,NA,NA,"Data were taken from the following Old Prussian sources: The three cathechisms, the Elbing vocabulary and Grunau's vocabulary. These sources represent several slightly different dialects of the Old Prussian language.",0,3,8,0,0,NA,Old_Prussian,TRUE,FALSE,N,NA,NA,NA,500,50,NA,NA,54.92,20.48,FALSE,FALSE,FALSE,"The coordinates are those of Moxovoe, Kaliningrad Oblast', Russia. It is an archeological site located on the Sambia peninsula, which was one of the last areas where Old Prussian was spoken."
142,108,51870,1,38,prg,3663,2500,1,OldPrussian,Old Prussian,,NA,NA,5,Tijmen Pronk,FALSE,prus1238,7,1,2,0,FALSE,FALSE,NA,,NA,NA,"Data were taken from the following Old Prussian sources: The three cathechisms, the Elbing vocabulary and Grunau's vocabulary. These sources represent several slightly different dialects of the Old Prussian language.",0,3,8,0,0,NA,Old_Prussian,TRUE,FALSE,N,NA,NA,NA,500,50,NA,NA,54.92,20.48,FALSE,FALSE,FALSE,"The coordinates are those of Moxovoe, Kaliningrad Oblast', Russia. It is an archeological site located on the Sambia peninsula, which was one of the last areas where Old Prussian was spoken."
394,297,52014,3,1,osx,4889,1500,1,OldSaxon,Old Saxon,,NA,NA,5,Matthew Boutilier,FALSE,olds1250,8,2,2,NA,FALSE,FALSE,NA,,NA,NA,The text of the epic poem Hêliand.,40,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1175,15,NA,NA,53.076,8.81,FALSE,FALSE,FALSE,"Set on Bremen, an important early city central within the region where Old Saxon was spoken."
396,297,52016,1,2,osx,4889,1500,1,OldSaxon,Old Saxon,,NA,NA,5,Matthew Boutilier,FALSE,olds1250,8,2,2,NA,FALSE,FALSE,NA,,NA,NA,The text of the epic poem Hêliand.,40,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1175,15,NA,NA,53.076,8.81,FALSE,FALSE,FALSE,"Set on Bremen, an important early city central within the region where Old Saxon was spoken."
395,297,52015,2,37,osx,4889,1500,1,OldSaxon,Old Saxon,,NA,NA,5,Matthew Boutilier,FALSE,olds1250,8,2,2,NA,FALSE,FALSE,NA,,NA,NA,The text of the epic poem Hêliand.,40,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1175,15,NA,NA,53.076,8.81,FALSE,FALSE,FALSE,"Set on Bremen, an important early city central within the region where Old Saxon was spoken."
335,261,51983,3,1,osx,4889,1500,1,OldSaxonLegacy,Old_Saxon_Legacy,,NA,NA,5,Tonya Dewey,FALSE,olds1250,8,2,2,0,FALSE,FALSE,NA,,NA,NA,,11,0,0,0,0,NA,,TRUE,TRUE,N,NA,NA,NA,1100,25,NA,NA,51.39,7,FALSE,FALSE,FALSE,
337,261,51985,1,2,osx,4889,1500,1,OldSaxonLegacy,Old_Saxon_Legacy,,NA,NA,5,Tonya Dewey,FALSE,olds1250,8,2,2,0,FALSE,FALSE,NA,,NA,NA,,11,0,0,0,0,NA,,TRUE,TRUE,N,NA,NA,NA,1100,25,NA,NA,51.39,7,FALSE,FALSE,FALSE,
336,261,51984,2,37,osx,4889,1500,1,OldSaxonLegacy,Old_Saxon_Legacy,,NA,NA,5,Tonya Dewey,FALSE,olds1250,8,2,2,0,FALSE,FALSE,NA,,NA,NA,,11,0,0,0,0,NA,,TRUE,TRUE,N,NA,NA,NA,1100,25,NA,NA,51.39,7,FALSE,FALSE,FALSE,
244,204,52088,3,5,osp,5564,800,0.81,OldSpanish,Old Spanish,,NA,NA,5,Stephen Dworkin,FALSE,olds1249,9,1,1,0,FALSE,FALSE,NA,,NA,NA,,80,0,0,0,0,NA,Old_Spanish,TRUE,FALSE,N,NA,NA,NA,750,75,NA,NA,39.857,-4.024,FALSE,FALSE,FALSE,"Set on Toledo, since the IE-CoR data for Old Spanish are centred on texts from the royal chancellery of Alfonso el Sabio (reigned 1252-1284 CE) in Toledo."
246,204,52090,1,34,osp,5564,800,0.81,OldSpanish,Old Spanish,,NA,NA,5,Stephen Dworkin,FALSE,olds1249,9,1,1,0,FALSE,FALSE,NA,,NA,NA,,80,0,0,0,0,NA,Old_Spanish,TRUE,FALSE,N,NA,NA,NA,750,75,NA,NA,39.857,-4.024,FALSE,FALSE,FALSE,"Set on Toledo, since the IE-CoR data for Old Spanish are centred on texts from the royal chancellery of Alfonso el Sabio (reigned 1252-1284 CE) in Toledo."
245,204,52089,2,51,osp,5564,800,0.81,OldSpanish,Old Spanish,,NA,NA,5,Stephen Dworkin,FALSE,olds1249,9,1,1,0,FALSE,FALSE,NA,,NA,NA,,80,0,0,0,0,NA,Old_Spanish,TRUE,FALSE,N,NA,NA,NA,750,75,NA,NA,39.857,-4.024,FALSE,FALSE,FALSE,"Set on Toledo, since the IE-CoR data for Old Spanish are centred on texts from the royal chancellery of Alfonso el Sabio (reigned 1252-1284 CE) in Toledo."
205,157,51974,3,1,swe,4889,1150,0.53,OldSwedish,Old Swedish,,NA,NA,5,Tonya Kim Dewey-Findell,FALSE,swed1254,8,2,1,0,FALSE,FALSE,NA,,NA,NA,,50,1,2,0,0,NA,Old_Swedish,TRUE,FALSE,N,NA,NA,NA,650,75,NA,NA,57.728,12.7,FALSE,FALSE,FALSE,"Set on the approximate midpoint of the province of Västergötland (West Gothland), since the main early texts for Old Swedish are the legal codes for this region, the Västgötalagen."
207,157,51976,1,3,swe,4889,1150,0.53,OldSwedish,Old Swedish,,NA,NA,5,Tonya Kim Dewey-Findell,FALSE,swed1254,8,2,1,0,FALSE,FALSE,NA,,NA,NA,,50,1,2,0,0,NA,Old_Swedish,TRUE,FALSE,N,NA,NA,NA,650,75,NA,NA,57.728,12.7,FALSE,FALSE,FALSE,"Set on the approximate midpoint of the province of Västergötland (West Gothland), since the main early texts for Old Swedish are the legal codes for this region, the Västgötalagen."
206,157,51975,2,37,swe,4889,1150,0.53,OldSwedish,Old Swedish,,NA,NA,5,Tonya Kim Dewey-Findell,FALSE,swed1254,8,2,1,0,FALSE,FALSE,NA,,NA,NA,,50,1,2,0,0,NA,Old_Swedish,TRUE,FALSE,N,NA,NA,NA,650,75,NA,NA,57.728,12.7,FALSE,FALSE,FALSE,"Set on the approximate midpoint of the province of Västergötland (West Gothland), since the main early texts for Old Swedish are the legal codes for this region, the Västgötalagen."
200,150,52106,3,15,owl,4889,1200,1,OldWelsh,Old Welsh,,1250,850,5,Alexander Falileyev,FALSE,oldw1241,10,2,1,0,FALSE,FALSE,NA,,NA,NA,,40,4,2,0,0,NA,Old_Welsh,TRUE,FALSE,N,NA,NA,NA,1050,75,NA,NA,52.59,-4.09,FALSE,FALSE,FALSE,"Tywyn, location of the Cadfan stone"
201,150,52107,2,17,owl,4889,1200,1,OldWelsh,Old Welsh,,1250,850,5,Alexander Falileyev,FALSE,oldw1241,10,2,1,0,FALSE,FALSE,NA,,NA,NA,,40,4,2,0,0,NA,Old_Welsh,TRUE,FALSE,N,NA,NA,NA,1050,75,NA,NA,52.59,-4.09,FALSE,FALSE,FALSE,"Tywyn, location of the Cadfan stone"
202,150,52108,1,49,owl,4889,1200,1,OldWelsh,Old Welsh,,1250,850,5,Alexander Falileyev,FALSE,oldw1241,10,2,1,0,FALSE,FALSE,NA,,NA,NA,,40,4,2,0,0,NA,Old_Welsh,TRUE,FALSE,N,NA,NA,NA,1050,75,NA,NA,52.59,-4.09,FALSE,FALSE,FALSE,"Tywyn, location of the Cadfan stone"
176,130,52100,3,5,osc,5564,2750,0.95,Oscan,Oscan,,NA,NA,5,Matthew Scarborough,FALSE,osca1245,9,2,0,0,FALSE,FALSE,NA,,NA,NA,,10,2,0,0,0,NA,Oscan,TRUE,FALSE,N,NA,NA,NA,2200,75,NA,NA,40.86,15.65,FALSE,FALSE,FALSE,South Central Italy. Approximate centre of Oscan speaking areas prior to the historical spread of Latin.
177,130,52101,2,35,osc,5564,2750,0.95,Oscan,Oscan,,NA,NA,5,Matthew Scarborough,FALSE,osca1245,9,2,0,0,FALSE,FALSE,NA,,NA,NA,,10,2,0,0,0,NA,Oscan,TRUE,FALSE,N,NA,NA,NA,2200,75,NA,NA,40.86,15.65,FALSE,FALSE,FALSE,South Central Italy. Approximate centre of Oscan speaking areas prior to the historical spread of Latin.
167,125,51858,2,23,oss,5520,250,1,OsseticDigor,Ossetic: Digor,"The dialect characteristic of the Iræf district, with non-phonemic palatalization of affricates and sibilants before front vowels (cf. /cʼew/ [čʼew] 'bird'). I still chose Digora (Digorskij district) as the location because the data are supposed to represent the whole of the Digor dialect. Also this variety appears to be currently more widespread than the one without palatalization.",NA,NA,5,Oleg Belyaev,FALSE,digo1242,6,3,0,0,FALSE,FALSE,NA,,NA,NA,The dialect characteristic of the Iræf district.,99,7,0,0,0,NA,Ossetic_Digor,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,43.16,44.16,FALSE,FALSE,FALSE,"Digora, the largest Digor-speaking town of Ossetia and also roughly the centre of the modern Digor-speaking area. (The original Digor area was more in the highlands.)"
166,125,51857,3,33,oss,6981,250,1,OsseticDigor,Ossetic: Digor,"The dialect characteristic of the Iræf district, with non-phonemic palatalization of affricates and sibilants before front vowels (cf. /cʼew/ [čʼew] 'bird'). I still chose Digora (Digorskij district) as the location because the data are supposed to represent the whole of the Digor dialect. Also this variety appears to be currently more widespread than the one without palatalization.",NA,NA,5,Oleg Belyaev,FALSE,digo1242,6,3,0,0,FALSE,FALSE,NA,,NA,NA,The dialect characteristic of the Iræf district.,99,7,0,0,0,NA,Ossetic_Digor,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,43.16,44.16,FALSE,FALSE,FALSE,"Digora, the largest Digor-speaking town of Ossetia and also roughly the centre of the modern Digor-speaking area. (The original Digor area was more in the highlands.)"
165,124,51856,2,23,oss,5520,250,1,OsseticIron,Ossetic: Iron,"Standard Iron as spoken by the majority of speakers in North Ossetia (specifically, with respect to the sound changes /c/ → /s/, /dz/ → /z/, /s/ → /š/, /z/ → /ž/).",NA,NA,5,Oleg Belyaev,FALSE,iron1242,6,3,0,0,FALSE,FALSE,NA,,NA,NA,Standard Iron as spoken by the majority of speakers in North Ossetia ,98,7,0,0,0,NA,Ossetic_Iron,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,43.02,44.65,FALSE,FALSE,FALSE,"Vladikavkaz, the capital of North Ossetia, and roughly the geographical centre of the Iron-speaking area (albeit slightly to the east)."
164,124,51855,3,33,oss,6981,250,1,OsseticIron,Ossetic: Iron,"Standard Iron as spoken by the majority of speakers in North Ossetia (specifically, with respect to the sound changes /c/ → /s/, /dz/ → /z/, /s/ → /š/, /z/ → /ž/).",NA,NA,5,Oleg Belyaev,FALSE,iron1242,6,3,0,0,FALSE,FALSE,NA,,NA,NA,Standard Iron as spoken by the majority of speakers in North Ossetia ,98,7,0,0,0,NA,Ossetic_Iron,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,43.02,44.65,FALSE,FALSE,FALSE,"Vladikavkaz, the capital of North Ossetia, and roughly the geographical centre of the Iron-speaking area (albeit slightly to the east)."
184,135,3036,3,22,plq,6932,,,Palaic,Palaic,Palaic as attested in multilingual Hittite liturgical texts excavated from the Hittite capital Hattuša (present-day Boğhazkale).,NA,NA,5,Matilde Serangeli and Matthew Scarborough,FALSE,pala1331,1,0,0,0,FALSE,FALSE,NA,,NA,NA,,40,6,0,0,0,NA,Palaic,TRUE,TRUE,N,NA,NA,NA,3500,100,NA,NA,41.4,33.75,FALSE,FALSE,FALSE,"Set at the approximate centre of historical Palā, generally agreed to have been located northwest of the Hittite territory across the present-day Kızıl Irmak river."
209,162,51742,2,24,pli,5520,3800,1,Pali,Pali,,NA,NA,5,Martin Kümmel,FALSE,pali1273,6,1,0,0,FALSE,FALSE,NA,http://dsalsrv02.uchicago.edu/cgi-bin/philologic/search3advanced?dbname=pali&searchdomain=headwords&matchtype=start&display=utf8&query=,NA,NA,,15,8,0,0,0,NA,Pali,TRUE,FALSE,N,NA,NA,NA,2450,75,NA,NA,23.18,75.78,FALSE,FALSE,FALSE,"It is difficult to give an exact original location for Pāli, but the location as given is set to reflect the dominant Western MIA characteristics of Pāli. It is set here at Ujjain, historical capital of Avanti, realm associated with Pāli (Warder, A. K. Indian Buddhism. 2000). For further discussion cf. Norman, K. R. 2002. ""Pāli and the languages of early Buddhism"" In Indo-Iranian Languages and Peoples, ed. by N. Sims-Williams, 135-50. Oxford: Oxford University Press."
208,162,51741,3,33,pli,6981,3800,1,Pali,Pali,,NA,NA,5,Martin Kümmel,FALSE,pali1273,6,1,0,0,FALSE,FALSE,NA,http://dsalsrv02.uchicago.edu/cgi-bin/philologic/search3advanced?dbname=pali&searchdomain=headwords&matchtype=start&display=utf8&query=,NA,NA,,15,8,0,0,0,NA,Pali,TRUE,FALSE,N,NA,NA,NA,2450,75,NA,NA,23.18,75.78,FALSE,FALSE,FALSE,"It is difficult to give an exact original location for Pāli, but the location as given is set to reflect the dominant Western MIA characteristics of Pāli. It is set here at Ujjain, historical capital of Avanti, realm associated with Pāli (Warder, A. K. Indian Buddhism. 2000). For further discussion cf. Norman, K. R. 2002. ""Pāli and the languages of early Buddhism"" In Indo-Iranian Languages and Peoples, ed. by N. Sims-Williams, 135-50. Oxford: Oxford University Press."
